entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,credit_type,payment_id,order_id,dispute_id,method,card_network,card_issuer,card_type,description
pay_o5zUZXojBTf425,payment,0.00,7265.00,7265.00,INR,0.00,0.00,false,true,2026-08-04T17:21:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_o5zUZXojBTf425,order_wIOUxbKq9xxqbr,,upi,,,,
pay_nzK7EPwgZNacoO,payment,0.00,5901.00,5901.00,INR,0.00,0.00,false,true,2026-08-04T09:06:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_nzK7EPwgZNacoO,order_HbUl1nXToOwU3f,,upi,,,,
pay_vpvbmUycebmin7,payment,0.00,1486.00,1486.00,INR,0.00,0.00,false,true,2026-08-04T13:22:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_vpvbmUycebmin7,order_NlSrYAPKWgRmuS,,upi,,,,
pay_kzDBevQCxwVUis,payment,0.00,1293.00,1293.00,INR,0.00,0.00,false,true,2026-08-04T17:01:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_kzDBevQCxwVUis,order_pgxaKoM6ctfOhN,,upi,,,,
pay_6kisUEDmJ0O89j,payment,0.00,6305.00,6305.00,INR,0.00,0.00,false,true,2026-08-04T11:06:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_6kisUEDmJ0O89j,order_rRpic90n5vW1wX,,upi,,,,
pay_xZDlSvSZEWvf5O,payment,0.00,6134.00,6134.00,INR,0.00,0.00,false,true,2026-08-04T14:04:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_xZDlSvSZEWvf5O,order_q2TqbloQKCb3Ar,,upi,,,,
pay_PQjux78UBzi78E,payment,0.00,6486.12,6603.00,INR,116.88,17.83,false,true,2026-08-04T20:16:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_PQjux78UBzi78E,order_NP2QbkWABI4cWJ,,netbanking,,,,
pay_UX50UDjqsPqAyZ,payment,0.00,31245.00,31245.00,INR,0.00,0.00,false,true,2026-08-04T10:01:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_UX50UDjqsPqAyZ,order_I21gAgA2vQ40tG,,upi,,,,
pay_IlRmesuSF1uv6t,payment,0.00,42234.00,42234.00,INR,0.00,0.00,false,true,2026-08-04T21:57:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_IlRmesuSF1uv6t,order_yfGaTeH2hHU3uJ,,upi,,,,
pay_V8mCxoSqhztmG7,payment,0.00,6334.88,6488.00,INR,153.12,23.36,false,true,2026-08-04T22:33:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_V8mCxoSqhztmG7,order_Gfco2brf58gxxx,,card,Visa,Axis Bank,debit,
pay_u0qSiHLQyUKZz0,payment,0.00,2967.28,3039.00,INR,71.72,10.94,false,true,2026-08-04T18:29:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_u0qSiHLQyUKZz0,order_qvDzroZ1cGcZm0,,card,MasterCard,HDFC Bank,credit,
pay_3sWBgb6Wzqah49,payment,0.00,7950.00,7950.00,INR,0.00,0.00,false,true,2026-08-04T13:28:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_3sWBgb6Wzqah49,order_usT4dn68GXTCMi,,upi,,,,
pay_UnArUrWlRTOAk8,payment,0.00,3647.83,3736.00,INR,88.17,13.45,false,true,2026-08-04T16:25:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_UnArUrWlRTOAk8,order_G7h0KtE4DXhg6w,,card,Amex,HDFC Bank,credit,
pay_DAt3UzPHYGTeKy,payment,0.00,6531.00,6531.00,INR,0.00,0.00,false,true,2026-08-04T08:39:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_DAt3UzPHYGTeKy,order_fC3uMQsaAam6cc,,upi,,,,
pay_favpwWxHwGmDGm,payment,0.00,11688.00,11688.00,INR,0.00,0.00,false,true,2026-08-04T11:13:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_favpwWxHwGmDGm,order_AIuQrSnSradZUX,,upi,,,,
pay_itgReJDqX3qn9e,payment,0.00,285.00,285.00,INR,0.00,0.00,false,true,2026-08-04T21:02:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_itgReJDqX3qn9e,order_fhzTSaVl584mag,,upi,,,,
pay_a8Np2TDxLDM5IJ,payment,0.00,679.57,696.00,INR,16.43,2.51,false,true,2026-08-04T22:01:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_a8Np2TDxLDM5IJ,order_7A1O2VgSlZPFK3,,card,Amex,SBI Cards,credit,
pay_SZW38WPR9SamES,payment,0.00,5686.00,5686.00,INR,0.00,0.00,false,true,2026-08-04T19:01:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_SZW38WPR9SamES,order_1hkPMvbFhJFSBG,,upi,,,,
pay_62GJulFHrYQdau,payment,0.00,234.00,234.00,INR,0.00,0.00,false,true,2026-08-04T17:48:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_62GJulFHrYQdau,order_94QQ70ts455woh,,upi,,,,
pay_jU3rHnVEcEidE7,payment,0.00,19375.00,19375.00,INR,0.00,0.00,false,true,2026-08-04T15:13:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_jU3rHnVEcEidE7,order_YOJrpku1ZFvjuz,,upi,,,,
pay_wXi8HvUvxeuFCt,payment,0.00,2473.00,2473.00,INR,0.00,0.00,false,true,2026-08-04T16:49:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_wXi8HvUvxeuFCt,order_vedWZUhlseiAMK,,upi,,,,
pay_4zgOIwuAbmoEMS,payment,0.00,1022.57,1041.00,INR,18.43,2.81,false,true,2026-08-04T08:17:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_4zgOIwuAbmoEMS,order_yHJn8Vt3Dkqx5Y,,netbanking,,,,
pay_kTQe2GWUKE3Cx9,payment,0.00,837.82,856.00,INR,18.18,2.77,false,true,2026-08-04T09:03:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_kTQe2GWUKE3Cx9,order_EkbFbxzebkcfuP,,wallet,,,,
pay_dOv5zK1bTcvFWY,payment,0.00,478.00,478.00,INR,0.00,0.00,false,true,2026-08-04T18:52:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_dOv5zK1bTcvFWY,order_RQy8DQMZF8ndSl,,upi,,,,
pay_rNJB2qrfjYOMqh,payment,0.00,21576.00,21576.00,INR,0.00,0.00,false,true,2026-08-04T14:12:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_rNJB2qrfjYOMqh,order_MfHVegnTMzQQeB,,upi,,,,
pay_BkCfXKFZXeGBLG,payment,0.00,21950.65,22427.00,INR,476.35,72.66,false,true,2026-08-04T17:46:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_BkCfXKFZXeGBLG,order_0JPRNQQ0BMCTQJ,,wallet,,,,
pay_BHdkhoMPWzvBrR,payment,0.00,21394.88,21912.00,INR,517.12,78.88,false,true,2026-08-04T17:50:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_BHdkhoMPWzvBrR,order_EmGbJpQgYQ8BBZ,,card,MasterCard,SBI Cards,debit,
pay_FRtB9cpFyAcnYm,payment,0.00,29413.00,29413.00,INR,0.00,0.00,false,true,2026-08-04T12:15:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_FRtB9cpFyAcnYm,order_J2ei5S4mZSj44T,,upi,,,,
pay_1mYLb2aWngtgVR,payment,0.00,765.00,765.00,INR,0.00,0.00,false,true,2026-08-04T16:22:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_1mYLb2aWngtgVR,order_jZEpNaQshIZNIE,,upi,,,,
pay_C3ZMH65f3i7DjX,payment,0.00,33918.18,34738.00,INR,819.82,125.06,false,true,2026-08-04T20:02:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_C3ZMH65f3i7DjX,order_KtdPS5dfkbhqb7,,card,Amex,SBI Cards,credit,
pay_iqsb1t4nS0VxWA,payment,0.00,483.00,483.00,INR,0.00,0.00,false,true,2026-08-04T09:55:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_iqsb1t4nS0VxWA,order_ffUigX2fOY57a6,,upi,,,,
pay_APo1CpTGoMBRVJ,payment,0.00,2117.00,2117.00,INR,0.00,0.00,false,true,2026-08-04T15:34:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_APo1CpTGoMBRVJ,order_1fV7CrtOrDJD9f,,upi,,,,
pay_GkHIzY8w4FmZOe,payment,0.00,28950.35,29472.00,INR,521.65,79.57,false,true,2026-08-04T20:18:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_GkHIzY8w4FmZOe,order_lyHa3gsaBLbIMV,,netbanking,,,,
pay_HtHLhHsWXdAuKu,payment,0.00,444.00,444.00,INR,0.00,0.00,false,true,2026-08-04T08:30:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_HtHLhHsWXdAuKu,order_0NT5HoJnISUzue,,upi,,,,
pay_GtCTpZyrnKUDe1,payment,0.00,23067.00,23067.00,INR,0.00,0.00,false,true,2026-08-04T16:01:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_GtCTpZyrnKUDe1,order_Z1Nr8nnMGBQSpX,,upi,,,,
pay_ZPx8EM5dCtHu3R,payment,0.00,1647.00,1647.00,INR,0.00,0.00,false,true,2026-08-04T07:09:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_ZPx8EM5dCtHu3R,order_mZWkK3UaVztvXD,,upi,,,,
pay_ltWJZuyOOKTMud,payment,0.00,3865.00,3865.00,INR,0.00,0.00,false,true,2026-08-04T16:17:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_ltWJZuyOOKTMud,order_NkdpUdBZRAuDZl,,upi,,,,
pay_q2JVEtX7JubGSQ,payment,0.00,1222.00,1222.00,INR,0.00,0.00,false,true,2026-08-04T14:02:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_q2JVEtX7JubGSQ,order_K3MuGXfEt1fWvr,,upi,,,,
pay_zG9MhZphskrBRK,payment,0.00,26428.22,27067.00,INR,638.78,97.44,false,true,2026-08-04T20:08:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_zG9MhZphskrBRK,order_61FHo8aHA4yPCW,,card,Visa,SBI Cards,credit,
pay_udyrE0KkyjWPhu,payment,0.00,582.50,593.00,INR,10.50,1.60,false,true,2026-08-04T18:58:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_udyrE0KkyjWPhu,order_M5yJQTOfm7BM1N,,netbanking,,,,
pay_mbatsSNjaPAA55,payment,0.00,469.00,469.00,INR,0.00,0.00,false,true,2026-08-04T07:26:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_mbatsSNjaPAA55,order_lnLXmhv4BOjhuT,,upi,,,,
pay_DOkV3WBhRiO4Od,payment,0.00,24379.70,24819.00,INR,439.30,67.01,false,true,2026-08-04T08:35:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_DOkV3WBhRiO4Od,order_QS7BBvtUUnzw0j,,netbanking,,,,
pay_W13bKY6xMYbniL,payment,0.00,387.00,387.00,INR,0.00,0.00,false,true,2026-08-04T20:45:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_W13bKY6xMYbniL,order_hG4ub0sYSi88CJ,,upi,,,,
pay_csEUUx4LMDk6m3,payment,0.00,21137.11,21648.00,INR,510.89,77.93,false,true,2026-08-04T13:49:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_csEUUx4LMDk6m3,order_BSsq1oMxvJC5EU,,card,Amex,ICICI Bank,debit,
pay_2v0s5ZJlatXnWl,payment,0.00,14143.15,14485.00,INR,341.85,52.15,false,true,2026-08-04T08:53:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_2v0s5ZJlatXnWl,order_TezgTM8MUeA89f,,card,MasterCard,HDFC Bank,credit,
pay_sO93S5WlKuOt5v,payment,0.00,196.46,200.00,INR,3.54,0.54,false,true,2026-08-04T17:44:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_sO93S5WlKuOt5v,order_xuTq0P8YNGrMrX,,netbanking,,,,
pay_oNfYykAl28KpqU,payment,0.00,40473.00,40473.00,INR,0.00,0.00,false,true,2026-08-04T11:03:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_oNfYykAl28KpqU,order_nZhP6b6czNjfXb,,upi,,,,
pay_9hwbNUSUSFtppI,payment,0.00,247.00,247.00,INR,0.00,0.00,false,true,2026-08-04T08:58:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_9hwbNUSUSFtppI,order_ktODk8TFETnOYh,,upi,,,,
pay_Nn7X9i6Txxw2zm,payment,0.00,574.12,588.00,INR,13.88,2.12,false,true,2026-08-04T10:56:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_Nn7X9i6Txxw2zm,order_ywOLtlIFkCWoXK,,card,Visa,Kotak,debit,
pay_3okdBIbzxceYNB,payment,0.00,6025.00,6025.00,INR,0.00,0.00,false,true,2026-08-04T18:32:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_3okdBIbzxceYNB,order_7difCPsY37eT8G,,upi,,,,
pay_FwEBl50AmwDVa2,payment,0.00,6806.48,6971.00,INR,164.52,25.10,false,true,2026-08-04T16:39:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_FwEBl50AmwDVa2,order_kbbmmRHBLgVXwJ,,card,Amex,HDFC Bank,credit,
pay_d7gH4AO0FqBXMU,payment,0.00,1274.00,1274.00,INR,0.00,0.00,false,true,2026-08-04T17:56:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_d7gH4AO0FqBXMU,order_QsiM9Dmphz2gz1,,upi,,,,
pay_HNexeiEfgaExJz,payment,0.00,26885.17,27535.00,INR,649.83,99.13,false,true,2026-08-04T19:09:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_HNexeiEfgaExJz,order_OBEA09HbdJxdUE,,card,Visa,SBI Cards,debit,
pay_iJ00FlSHI2GbyT,payment,0.00,357.00,357.00,INR,0.00,0.00,false,true,2026-08-04T20:47:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_iJ00FlSHI2GbyT,order_NNIQ58VvYYKxwe,,upi,,,,
pay_DCKq7JQvKhX5OV,payment,0.00,6590.00,6590.00,INR,0.00,0.00,false,true,2026-08-04T11:46:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_DCKq7JQvKhX5OV,order_b8xGSZhce3jLRJ,,upi,,,,
rfnd_yDV4daTdG3M6JY,refund,1970.00,0.00,1970.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_8ABWvu5EWeVfyE,order_Jhg092DEZ9WcLO,,upi,,,,
rfnd_H1Nbx1vucr6Dgq,refund,16461.00,0.00,16461.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_NAyrqekgyRnu34,order_RE3Ia0s5sDIzIN,,upi,,,,
rfnd_9OmK0qOosZs12H,refund,1836.00,0.00,1836.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_MFJnJuh14qmk16,order_n94CdiTuExY4tf,,upi,,,,
rfnd_9g0jFQn3moISqr,refund,592.00,0.00,592.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_P4wfMKBAN2WX27,,,card,RuPay,Kotak,debit,
rfnd_hrIfhnqL4bskBH,refund,12664.00,0.00,12664.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_RDtpGS26wSU8AR,,,card,RuPay,HDFC Bank,credit,
rfnd_321lYvcv53ai44,refund,12665.00,0.00,12665.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_LXh2oUpuyHuBto,,,card,MasterCard,ICICI Bank,debit,
rfnd_gLPB1qPfEaEYAG,refund,15280.00,0.00,15280.00,INR,0.00,0.00,false,true,2026-08-06T09:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_R7QnglX0OQqQGf,,,card,Visa,ICICI Bank,credit,
pay_HseaYEvVUPQNuN,payment,0.00,5793.96,5934.00,INR,140.04,21.36,false,true,2026-08-04T11:00:00,2026-08-06T11:00:00,setl_pgJouxFpTLfAne,SBINH83649515010,default,pay_HseaYEvVUPQNuN,order_NY34ii5P9HDWoq,,card,RuPay,ICICI Bank,debit,
pay_3tuHgqH7K3fszN,payment,0.00,34281.07,35025.00,INR,743.93,113.48,false,true,2026-08-05T07:18:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_3tuHgqH7K3fszN,order_T01IWIB9jRGrfs,,wallet,,,,
pay_BEKY4tgcRw2caA,payment,0.00,176.00,176.00,INR,0.00,0.00,false,true,2026-08-05T18:41:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_BEKY4tgcRw2caA,order_tchV3JGkWXqdVs,,upi,,,,
pay_16eRO2tUzi4Njw,payment,0.00,1204.00,1204.00,INR,0.00,0.00,false,true,2026-08-05T13:19:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_16eRO2tUzi4Njw,order_geLx75WC8LjnW1,,upi,,,,
pay_8ABWvu5EWeVfyE,payment,0.00,5052.00,5052.00,INR,0.00,0.00,false,true,2026-08-05T17:19:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_8ABWvu5EWeVfyE,order_Jhg092DEZ9WcLO,,upi,,,,
pay_yDXshQtnyBQORT,payment,0.00,2303.00,2303.00,INR,0.00,0.00,false,true,2026-08-05T21:56:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_yDXshQtnyBQORT,order_SzbFsSflBnYdQF,,upi,,,,
pay_pcbuC2nigYWnf6,payment,0.00,1406.00,1406.00,INR,0.00,0.00,false,true,2026-08-05T22:40:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_pcbuC2nigYWnf6,order_qKDGNiiMSguKyj,,upi,,,,
pay_k8NNbgytC0KbDh,payment,0.00,18098.00,18098.00,INR,0.00,0.00,false,true,2026-08-05T22:40:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_k8NNbgytC0KbDh,order_dfIbMCNiuRtLqS,,upi,,,,
pay_upjn0ypaVHhsAx,payment,0.00,2373.00,2373.00,INR,0.00,0.00,false,true,2026-08-05T14:18:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_upjn0ypaVHhsAx,order_1tXXuncMSZyW15,,upi,,,,
pay_NAyrqekgyRnu34,payment,0.00,16461.00,16461.00,INR,0.00,0.00,false,true,2026-08-05T21:33:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_NAyrqekgyRnu34,order_RE3Ia0s5sDIzIN,,upi,,,,
pay_XT8VDYV4ZIvTsY,payment,0.00,38930.04,39871.00,INR,940.96,143.54,false,true,2026-08-05T07:11:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_XT8VDYV4ZIvTsY,order_7lfn2XYIX4XSUw,,card,RuPay,SBI Cards,debit,
pay_LnopwruVYfyl1e,payment,0.00,6436.03,6552.00,INR,115.97,17.69,false,true,2026-08-05T14:45:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_LnopwruVYfyl1e,order_g4QCcCdEMzVqpg,,netbanking,,,,
pay_7QIndoMdkHcakT,payment,0.00,1321.00,1321.00,INR,0.00,0.00,false,true,2026-08-05T11:11:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_7QIndoMdkHcakT,order_HwCaQ7hYM7Q21Y,,upi,,,,
pay_255Y2gssCwHUvY,payment,0.00,1970.00,1970.00,INR,0.00,0.00,false,true,2026-08-05T18:56:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_255Y2gssCwHUvY,order_ThwylMpjnEyIoJ,,upi,,,,
pay_5xPewLKPfsDHnX,payment,0.00,27489.66,27985.00,INR,495.34,75.56,false,true,2026-08-05T15:05:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_5xPewLKPfsDHnX,order_8a0p9rSzT7eTU0,,netbanking,,,,
pay_bpbvxcyUmQHovS,payment,0.00,29019.00,29019.00,INR,0.00,0.00,false,true,2026-08-05T17:49:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_bpbvxcyUmQHovS,order_HyeS5QmdDkdV5Z,,upi,,,,
pay_55TF12vovP10hs,payment,0.00,13167.00,13167.00,INR,0.00,0.00,false,true,2026-08-05T15:11:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_55TF12vovP10hs,order_vQEzCxVX06spLu,,upi,,,,
pay_SfDmlGTXPNWnBQ,payment,0.00,13389.00,13389.00,INR,0.00,0.00,false,true,2026-08-05T10:37:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_SfDmlGTXPNWnBQ,order_KLY6PbYIkaNPnU,,upi,,,,
pay_Mw1AphJtIfhFd0,payment,0.00,1537.00,1537.00,INR,0.00,0.00,false,true,2026-08-05T10:14:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_Mw1AphJtIfhFd0,order_7T5gbXsccrw0iN,,upi,,,,
pay_b1bnkfT1OsrCiK,payment,0.00,8741.71,8953.00,INR,211.29,32.23,false,true,2026-08-05T15:07:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_b1bnkfT1OsrCiK,order_OMekp6qGsOjWaJ,,card,RuPay,Kotak,debit,
pay_iccRQGE6uJ1Xuq,payment,0.00,107.00,107.00,INR,0.00,0.00,false,true,2026-08-05T09:39:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_iccRQGE6uJ1Xuq,order_OHWBQZlOwx3ChY,,upi,,,,
pay_nkz5HmpOoirWav,payment,0.00,6691.00,6691.00,INR,0.00,0.00,false,true,2026-08-05T12:59:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_nkz5HmpOoirWav,order_snpnNa3iVeJW2m,,upi,,,,
pay_iPxGRxClPLhNPR,payment,0.00,630.00,630.00,INR,0.00,0.00,false,true,2026-08-05T20:35:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_iPxGRxClPLhNPR,order_uymBwJwtnV7rsy,,upi,,,,
pay_D0sd6tTZW9N83Y,payment,0.00,355.41,364.00,INR,8.59,1.31,false,true,2026-08-05T20:57:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_D0sd6tTZW9N83Y,order_g0qZT0lGfG9YRb,,card,Visa,HDFC Bank,debit,
pay_KZARSHiYkaKWAS,payment,0.00,250.93,257.00,INR,6.07,0.93,false,true,2026-08-05T19:14:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_KZARSHiYkaKWAS,order_vjK8RIx7p2AEUX,,card,RuPay,HDFC Bank,credit,
pay_UYAO3yi9vDCtN4,payment,0.00,745.97,764.00,INR,18.03,2.75,false,true,2026-08-05T13:22:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_UYAO3yi9vDCtN4,order_XGdyEM3gj0n2rw,,card,Amex,Axis Bank,debit,
pay_c5VAHJs5JgzdK3,payment,0.00,443.38,453.00,INR,9.62,1.47,false,true,2026-08-05T21:13:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_c5VAHJs5JgzdK3,order_vkyK3Lg2Qk9Hvv,,wallet,,,,
pay_1bPpXs3VddiD8r,payment,0.00,22709.00,22709.00,INR,0.00,0.00,false,true,2026-08-05T10:26:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_1bPpXs3VddiD8r,order_Ru0v6YEUPAacde,,upi,,,,
pay_FJa8l1xc5xlbZR,payment,0.00,18036.00,18036.00,INR,0.00,0.00,false,true,2026-08-05T07:36:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_FJa8l1xc5xlbZR,order_qdFf2XAcZ8Omsh,,upi,,,,
pay_OwSXZtPfX76boC,payment,0.00,38019.06,38938.00,INR,918.94,140.18,false,true,2026-08-05T17:03:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_OwSXZtPfX76boC,order_2DL3apQuMrvbm7,,card,Amex,HDFC Bank,credit,
pay_MFJnJuh14qmk16,payment,0.00,4834.00,4834.00,INR,0.00,0.00,false,true,2026-08-05T21:34:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_MFJnJuh14qmk16,order_n94CdiTuExY4tf,,upi,,,,
pay_xj4bvzf7li7urI,payment,0.00,3578.51,3665.00,INR,86.49,13.19,false,true,2026-08-05T13:13:00,2026-08-07T11:00:00,setl_c0ccRfThIMQRGV,HDFCH46440257638,default,pay_xj4bvzf7li7urI,order_a5iVLhraRKFENa,,card,RuPay,Kotak,debit,
